manifest_version	pair_id	catalog_row	link_class	pair_identity	same_individual_provenance	accession_version_frozen	h1_mirror_verified	h2_mirror_verified	assembly_generation	hifi_or_base_accuracy	qv_each_haplotype	completeness_each_haplotype	duplication_collapse	long_range_phase_confidence	mutually_comparable	whole_assembly_1to1_multiplicity	mask_accounting	callable_denominator	consensus	psmc_unscaled	psmc_bootstrap_attempts	psmc_boundary_aware	annotation_binding	core_eligible	disposition	primary_reason_code	annotation_absence_core_veto	same_pair_psmc_independent_evidence
vgp-core-freeze1-scaleout-qc-v1.0.0	R0165-ALT01	165	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0166-HQ01	166	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	TRIO_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0167-ALT01	167	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0169-HQ01	169	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0171-HQ01	171	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0172-HQ01	172	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	TRIO_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0173-ALT01	173	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0174-HQ01	174	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0175-ALT01	175	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0176-ALT01	176	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0177-HQ01	177	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0178-HQ01	178	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0179-ALT01	179	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0180-ALT01	180	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0181-HQ01	181	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0182-ALT01	182	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0184-ALT01	184	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0185-HQ01	185	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0185-HQ02	185	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0185-ALT01	185	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0188-HQ01	188	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0189-HQ01	189	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0190-HQ01	190	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0192-ALT01	192	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0193-ALT01	193	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0195-ALT01	195	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0196-ALT01	196	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0197-HQ01	197	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0197-HQ02	197	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0197-HQ03	197	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0197-HQ04	197	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0197-ALT01	197	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0198-HQ01	198	other_high_quality	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	TRIO_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0200-ALT01	200	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0201-ALT01	201	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0204-ALT01	204	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0205-ALT01	205	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	HIC_CATALOG_SIGNAL_CONFIDENCE_SUPPORT_ONLY	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0206-ALT01	206	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0207-ALT01	207	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
vgp-core-freeze1-scaleout-qc-v1.0.0	R0208-ALT01	208	alternate	NOT_AUDITED_EXACT	NOT_AUDITED_EXACT	PASS_CATALOG	FAIL_ZERO_VERIFIED	FAIL_NOT_IN_VERIFIED_MIRROR	NOT_AUDITED	NOT_AUDITED_EXACT	NOT_MEASURED	NOT_MEASURED	NOT_MEASURED	NO_LONG_RANGE_SIGNAL_IN_CATALOG_NOT_A_CORE_VETO	NOT_AUDITED	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	NOT_RUN	0	NOT_RUN	NOT_AUDITED_OPTIONAL	false	failed	UPSTREAM_SCALEOUT_NOT_AUTHORIZED	false	false
